Task,Method,Feature,SelectionEvents,RepeatsSelected,MeanRank,Repeats,RepeatSelectionFrequency
FPG,RandomForest,Hematocrit,1,1,9.0,50,0.02
FPG,SNN-FS,HbA1c_NGSP,250,50,1.0,50,1.0
FPG,SNN-FS,Urinary_sugar,250,50,2.084,50,1.0
FPG,SNN-FS,Hemoglobin,222,50,4.328828828828829,50,1.0
FPG,SNN-FS,Cl,209,50,4.7894736842105265,50,1.0
FPG,SNN-FS,AST,209,50,5.138755980861244,50,1.0
FPG,SNN-FS,Platele,199,50,5.8542713567839195,50,1.0
FPG,SNN-FS,Body_weight,166,50,6.13855421686747,50,1.0
FPG,SNN-FS,BMI,125,50,7.784,50,1.0
FPG,SNN-FS,Triglyceride,96,45,8.677083333333334,50,0.9
FPG,SNN-FS,Hematocrit,51,44,5.882352941176471,50,0.88
FPG,SNN-FS,Creatinine,68,43,7.794117647058823,50,0.86
FPG,SNN-FS,Red_blood_cell,73,42,8.342465753424657,50,0.84
FPG,SNN-FS,sex,53,39,7.981132075471698,50,0.78
FPG,SNN-FS,γ_GTP,36,31,9.083333333333334,50,0.62
FPG,SNN-FS,eGFR,25,20,7.88,50,0.4
FPG,SNN-FS,ALT,14,13,9.214285714285714,50,0.26
FPG,SNN-FS,Initial_body_height,13,11,9.384615384615385,50,0.22
FPG,SNN-FS,Drinking_habit,8,8,9.625,50,0.16
FPG,SNN-FS,age,7,7,8.857142857142858,50,0.14
FPG,SNN-FS,K,5,5,9.6,50,0.1
FPG,SNN-FS,Uric_acid,4,4,9.0,50,0.08
FPG,SNN-FS,History_of_kidney_disease,1,1,9.0,50,0.02
FPG,SNN-FS,HDL_C,1,1,10.0,50,0.02
FPG,SNN-FS,History_of_retinopathy,1,1,10.0,50,0.02
FPG,SNN-FS,Na,1,1,10.0,50,0.02
FPG,SNN-FS,Urinary_protein,1,1,10.0,50,0.02
FPG,StabilitySelection,γ_GTP,245,50,1.0,50,1.0
FPG,StabilitySelection,age,137,50,2.2481751824817517,50,1.0
FPG,StabilitySelection,Urinary_sugar,249,50,3.2248995983935744,50,1.0
FPG,StabilitySelection,Urinary_protein,144,50,4.256944444444445,50,1.0
FPG,StabilitySelection,Uric_acid,174,50,4.816091954022989,50,1.0
FPG,StabilitySelection,Triglyceride,205,50,5.46829268292683,50,1.0
FPG,StabilitySelection,Pulse_rate,159,50,7.849056603773585,50,1.0
FPG,StabilitySelection,Platele,173,50,8.335260115606937,50,1.0
FPG,StabilitySelection,Red_blood_cell,134,49,7.1940298507462686,50,0.98
FPG,StabilitySelection,Smoking_habit,95,47,6.831578947368421,50,0.94
FPG,StabilitySelection,Na,100,44,8.97,50,0.88
FPG,StabilitySelection,White_blood_cell,96,43,2.8541666666666665,50,0.86
FPG,StabilitySelection,Systolic_blood_pressure,73,41,6.383561643835616,50,0.82
FPG,StabilitySelection,LDL_C,64,41,9.125,50,0.82
FPG,StabilitySelection,K,70,41,9.3,50,0.82
FPG,StabilitySelection,sex,65,40,1.9846153846153847,50,0.8
FPG,StabilitySelection,History_of_retinopathy,17,16,9.529411764705882,50,0.32
FPG,StabilitySelection,eGFR,14,13,2.2857142857142856,50,0.26
FPG,StabilitySelection,Initial_body_height,15,13,9.533333333333333,50,0.26
FPG,StabilitySelection,History_of_myocardial_infarction,8,8,9.625,50,0.16
FPG,StabilitySelection,History_of_liver_disease,8,7,9.875,50,0.14
FPG,StabilitySelection,History_of_kidney_disease,3,3,9.666666666666666,50,0.06
FPG,StabilitySelection,History_of_hyperuricemia,2,2,10.0,50,0.04
FPG,StabilitySelection,History_of_heart_failure,1,1,10.0,50,0.02
FPG,StabilitySelection,History_of_hypertension,1,1,10.0,50,0.02
FPG,Stabl-RP,HbA1c_NGSP,250,50,1.0,50,1.0
FPG,Stabl-RP,Urinary_sugar,250,50,2.0,50,1.0
FPG,Stabl-RP,Cl,248,50,3.2903225806451615,50,1.0
FPG,Stabl-RP,age,229,50,5.25764192139738,50,1.0
FPG,Stabl-RP,Triglyceride,219,50,5.894977168949771,50,1.0
FPG,Stabl-RP,γ_GTP,216,50,6.347222222222222,50,1.0
FPG,Stabl-RP,Urinary_protein,202,50,6.3861386138613865,50,1.0
FPG,Stabl-RP,Na,208,50,6.836538461538462,50,1.0
FPG,Stabl-RP,Hemoglobin,208,50,7.326923076923077,50,1.0
FPG,Stabl-RP,Red_blood_cell,129,50,9.426356589147288,50,1.0
FPG,Stabl-RP,eGFR,43,32,9.674418604651162,50,0.64
FPG,Stabl-RP,Body_weight,37,28,9.486486486486486,50,0.56
FPG,Stabl-RP,Hematocrit,22,22,9.454545454545455,50,0.44
FPG,Stabl-RP,Initial_body_height,12,12,9.833333333333334,50,0.24
FPG,Stabl-RP,Pulse_rate,7,7,9.857142857142858,50,0.14
FPG,Stabl-RP,Drinking_habit,6,6,10.0,50,0.12
FPG,Stabl-RP,LDL_C,5,5,9.6,50,0.1
FPG,Stabl-RP,ALT,2,2,9.5,50,0.04
FPG,Stabl-RP,Diastolic_blood_pressure,2,2,9.5,50,0.04
FPG,Stabl-RP,History_of_kidney_disease,1,1,10.0,50,0.02
FPG,geeVerse,HbA1c_NGSP,166,50,4.433734939759036,50,1.0
FPG,geeVerse,Hemoglobin,185,50,4.524324324324325,50,1.0
FPG,geeVerse,Urinary_sugar,165,50,5.296969696969697,50,1.0
FPG,geeVerse,Cl,134,50,5.559701492537314,50,1.0
FPG,geeVerse,sex,142,50,6.253521126760563,50,1.0
FPG,geeVerse,Hematocrit,127,49,4.47244094488189,50,0.98
FPG,geeVerse,γ_GTP,163,49,5.607361963190184,50,0.98
FPG,geeVerse,eGFR,136,49,5.882352941176471,50,0.98
FPG,geeVerse,Red_blood_cell,114,48,5.052631578947368,50,0.96
FPG,geeVerse,BMI,108,48,5.361111111111111,50,0.96
FPG,geeVerse,Initial_body_height,102,47,5.176470588235294,50,0.94
FPG,geeVerse,Body_weight,107,47,5.747663551401869,50,0.94
FPG,geeVerse,Creatinine,97,46,4.577319587628866,50,0.92
FPG,geeVerse,AST,69,43,5.159420289855072,50,0.86
FPG,geeVerse,ALT,53,36,5.113207547169812,50,0.72
FPG,geeVerse,age,67,36,7.298507462686567,50,0.72
FPG,geeVerse,Drinking_habit,42,34,5.428571428571429,50,0.68
FPG,geeVerse,Uric_acid,50,32,6.56,50,0.64
FPG,geeVerse,White_blood_cell,56,32,7.178571428571429,50,0.64
FPG,geeVerse,Pulse_rate,33,26,6.0606060606060606,50,0.52
FPG,geeVerse,History_of_retinopathy,37,25,6.135135135135135,50,0.5
FPG,geeVerse,Urinary_protein,27,23,7.814814814814815,50,0.46
FPG,geeVerse,Platele,23,22,5.043478260869565,50,0.44
FPG,geeVerse,Duration_of_T2DM,26,22,5.846153846153846,50,0.44
FPG,geeVerse,LDL_C,23,21,6.434782608695652,50,0.42
FPG,geeVerse,Triglyceride,24,19,7.458333333333333,50,0.38
FPG,geeVerse,History_of_kidney_disease,21,17,5.571428571428571,50,0.34
FPG,geeVerse,History_of_complications,19,17,5.631578947368421,50,0.34
FPG,geeVerse,HDL_C,17,16,6.764705882352941,50,0.32
FPG,geeVerse,K,15,14,5.066666666666666,50,0.28
FPG,geeVerse,Na,15,13,6.133333333333334,50,0.26
FPG,geeVerse,Diastolic_blood_pressure,16,13,6.625,50,0.26
FPG,geeVerse,History_of_hypertension,13,12,6.538461538461538,50,0.24
FPG,geeVerse,History_of_arteriosclerosis_obliterans,11,10,5.090909090909091,50,0.2
FPG,geeVerse,Systolic_blood_pressure,10,10,5.5,50,0.2
FPG,geeVerse,BUN,11,10,6.2727272727272725,50,0.2
FPG,geeVerse,History_of_cerebral_infarction,9,9,4.888888888888889,50,0.18
FPG,geeVerse,History_of_liver_disease,8,8,3.5,50,0.16
FPG,geeVerse,Allocation_group,8,7,3.875,50,0.14
FPG,geeVerse,History_of_dyslipidemia,8,7,4.5,50,0.14
FPG,geeVerse,History_of_heart_failure,6,5,6.833333333333333,50,0.1
FPG,geeVerse,Smoking_habit,6,5,8.166666666666666,50,0.1
FPG,geeVerse,History_of_hyperuricemia,2,2,8.0,50,0.04
FPG,geeVerse,History_of_angina_pectoris,1,1,1.0,50,0.02
FPG,geeVerse,History_of_myocardial_infarction,1,1,6.0,50,0.02
FPG,glmmLasso,HbA1c_NGSP,250,50,1.0,50,1.0
FPG,glmmLasso,Urinary_sugar,250,50,2.0,50,1.0
FPG,glmmLasso,Cl,250,50,3.052,50,1.0
FPG,glmmLasso,Na,195,50,4.271794871794872,50,1.0
FPG,glmmLasso,γ_GTP,175,50,5.611428571428571,50,1.0
FPG,glmmLasso,Triglyceride,154,50,6.14935064935065,50,1.0
FPG,glmmLasso,Hemoglobin,101,49,8.346534653465346,50,0.98
FPG,glmmLasso,Urinary_protein,118,48,7.279661016949152,50,0.96
FPG,glmmLasso,Drinking_habit,122,48,7.598360655737705,50,0.96
FPG,glmmLasso,age,98,47,8.040816326530612,50,0.94
FPG,glmmLasso,Pulse_rate,65,42,8.430769230769231,50,0.84
FPG,glmmLasso,History_of_kidney_disease,33,30,8.424242424242424,50,0.6
FPG,glmmLasso,eGFR,31,25,9.419354838709678,50,0.5
FPG,glmmLasso,ALT,6,6,10.0,50,0.12
FPG,glmmLasso,LDL_C,3,3,8.333333333333334,50,0.06
FPG,glmmLasso,History_of_retinopathy,2,2,7.0,50,0.04
FPG,glmmLasso,Red_blood_cell,2,2,10.0,50,0.04
FPG,glmmLasso,History_of_cerebral_infarction,1,1,10.0,50,0.02
FPG,glmmLasso,History_of_hypertension,1,1,10.0,50,0.02
FPG,mRMR,HbA1c_NGSP,250,50,1.0,50,1.0
FPG,mRMR,Urinary_sugar,250,50,2.0,50,1.0
FPG,mRMR,Cl,171,50,5.093567251461988,50,1.0
FPG,mRMR,History_of_angina_pectoris,129,48,6.131782945736434,50,0.96
FPG,mRMR,History_of_liver_disease,106,47,4.0,50,0.94
FPG,mRMR,Triglyceride,94,47,7.787234042553192,50,0.94
FPG,mRMR,Drinking_habit,80,46,6.6375,50,0.92
FPG,mRMR,Urinary_protein,70,45,8.157142857142857,50,0.9
FPG,mRMR,Pulse_rate,79,44,8.139240506329115,50,0.88
FPG,mRMR,BUN,79,43,3.4177215189873418,50,0.86
FPG,mRMR,Na,56,39,6.107142857142857,50,0.78
FPG,mRMR,Creatinine,47,38,3.5106382978723403,50,0.76
FPG,mRMR,History_of_myocardial_infarction,55,38,4.454545454545454,50,0.76
FPG,mRMR,History_of_atrial_fibrillation,63,38,8.174603174603174,50,0.76
FPG,mRMR,γ_GTP,43,35,6.069767441860465,50,0.7
FPG,mRMR,K,37,31,6.783783783783784,50,0.62
FPG,mRMR,Duration_of_T2DM,38,30,3.5526315789473686,50,0.6
FPG,mRMR,History_of_cerebral_infarction,33,27,6.181818181818182,50,0.54
FPG,mRMR,History_of_arteriosclerosis_obliterans,26,25,7.769230769230769,50,0.5
FPG,mRMR,Systolic_blood_pressure,27,24,5.814814814814815,50,0.48
FPG,mRMR,AST,27,22,3.5555555555555554,50,0.44
FPG,mRMR,History_of_dyslipidemia,21,20,6.761904761904762,50,0.4
FPG,mRMR,Hemoglobin,20,18,7.85,50,0.36
FPG,mRMR,Allocation_group,23,18,8.608695652173912,50,0.36
FPG,mRMR,age,18,17,8.88888888888889,50,0.34
FPG,mRMR,History_of_retinopathy,16,16,5.8125,50,0.32
FPG,mRMR,HDL_C,10,10,4.7,50,0.2
FPG,mRMR,History_of_hyperuricemia,12,10,9.166666666666666,50,0.2
FPG,mRMR,History_of_heart_failure,11,9,7.181818181818182,50,0.18
FPG,mRMR,History_of_complications,9,8,4.888888888888889,50,0.16
FPG,mRMR,Smoking_habit,4,4,6.75,50,0.08
FPG,mRMR,sex,4,4,8.5,50,0.08
FPG,mRMR,Initial_body_height,3,3,9.666666666666666,50,0.06
FPG,mRMR,LDL_C,3,3,9.666666666666666,50,0.06
FPG,mRMR,History_of_hypertension,3,2,5.333333333333333,50,0.04
FPG,mRMR,White_blood_cell,2,2,7.5,50,0.04
FPG,mRMR,eGFR,2,2,10.0,50,0.04
FPG,mRMR,History_of_kidney_disease,1,1,8.0,50,0.02
FPG_KARE,Boruta,Glutamate,250,50,1.492,50,1.0
FPG_KARE,Boruta,Alanine,250,50,1.532,50,1.0
FPG_KARE,Boruta,bmi,225,50,3.3866666666666667,50,1.0
FPG_KARE,Boruta,Glutamine,170,50,4.358823529411764,50,1.0
FPG_KARE,Boruta,sex,153,50,5.196078431372549,50,1.0
FPG_KARE,Boruta,Leucine,97,49,7.154639175257732,50,0.98
FPG_KARE,Boruta,Valine,113,48,6.345132743362832,50,0.96
FPG_KARE,Boruta,Glycine,78,45,7.217948717948718,50,0.9
FPG_KARE,Boruta,Lactate,75,44,7.573333333333333,50,0.88
FPG_KARE,Boruta,Isoleucine,85,44,7.858823529411764,50,0.88
FPG_KARE,Boruta,Lysine,81,42,7.407407407407407,50,0.84
FPG_KARE,Boruta,Tyrosine,56,36,7.303571428571429,50,0.72
FPG_KARE,Boruta,Xanthine,49,35,7.204081632653061,50,0.7
FPG_KARE,Boruta,Phenylalanine,27,21,8.222222222222221,50,0.42
FPG_KARE,Boruta,Asparagine,10,10,9.1,50,0.2
FPG_KARE,Boruta,gamma_Aminobutyrate__GABA_,6,6,7.666666666666667,50,0.12
FPG_KARE,Boruta,sn_glycerol_3_phosphocholine,6,6,8.5,50,0.12
FPG_KARE,Boruta,Urea,4,4,9.0,50,0.08
FPG_KARE,Boruta,Isovaleryl_carnitine,3,3,9.0,50,0.06
FPG_KARE,Boruta,Citrulline,2,2,8.0,50,0.04
FPG_KARE,Boruta,Uridine,2,2,10.0,50,0.04
FPG_KARE,Boruta,Choline,1,1,10.0,50,0.02
FPG_KARE,Boruta,Hypoxanthine,1,1,10.0,50,0.02
FPG_KARE,Boruta,Proline,1,1,10.0,50,0.02
FPG_KARE,ElasticNet,Alanine,250,50,1.016,50,1.0
FPG_KARE,ElasticNet,Lysine,246,50,3.073170731707317,50,1.0
FPG_KARE,ElasticNet,Acetoacetate,240,50,3.183333333333333,50,1.0
FPG_KARE,ElasticNet,Taurine,239,50,4.949790794979079,50,1.0
FPG_KARE,ElasticNet,Glutamine,215,50,5.158139534883721,50,1.0
FPG_KARE,ElasticNet,Uridine,236,50,5.216101694915254,50,1.0
FPG_KARE,ElasticNet,Glutamate,174,50,7.114942528735632,50,1.0
FPG_KARE,ElasticNet,Xanthine,132,50,7.363636363636363,50,1.0
FPG_KARE,ElasticNet,Tryptophan,112,50,7.517857142857143,50,1.0
FPG_KARE,ElasticNet,Urea,120,50,7.575,50,1.0
FPG_KARE,ElasticNet,Glycine,101,50,8.099009900990099,50,1.0
FPG_KARE,ElasticNet,sn_glycerol_3_phosphocholine,87,49,8.39080459770115,50,0.98
FPG_KARE,ElasticNet,Creatinine,35,32,8.485714285714286,50,0.64
FPG_KARE,ElasticNet,Asparagine,28,25,8.214285714285714,50,0.5
FPG_KARE,ElasticNet,X3_Hydroxybutyrate,20,19,7.85,50,0.38
FPG_KARE,ElasticNet,Lauroyl_carnitine,19,18,9.0,50,0.36
FPG_KARE,ElasticNet,Betaine,16,16,9.0625,50,0.32
FPG_KARE,ElasticNet,Serine,16,16,9.375,50,0.32
FPG_KARE,ElasticNet,bmi,13,13,9.153846153846153,50,0.26
FPG_KARE,ElasticNet,Acetylcholine,14,13,9.285714285714286,50,0.26
FPG_KARE,ElasticNet,Octanoyl_carnitine,13,12,8.076923076923077,50,0.24
FPG_KARE,ElasticNet,Hexanoyl_carnitine,10,10,7.6,50,0.2
FPG_KARE,ElasticNet,Histidine,9,8,9.222222222222221,50,0.16
FPG_KARE,ElasticNet,Leucine,6,6,7.666666666666667,50,0.12
FPG_KARE,ElasticNet,Tyrosine,6,6,9.333333333333334,50,0.12
FPG_KARE,ElasticNet,Uric_acid,6,6,9.333333333333334,50,0.12
FPG_KARE,ElasticNet,Aspartate,5,5,10.0,50,0.1
FPG_KARE,ElasticNet,Phenylalanine,4,4,8.5,50,0.08
FPG_KARE,ElasticNet,Threonine,3,3,8.333333333333334,50,0.06
FPG_KARE,ElasticNet,Xanthosine,3,3,9.333333333333334,50,0.06
FPG_KARE,ElasticNet,Riboflavin,3,3,9.666666666666666,50,0.06
FPG_KARE,ElasticNet,Carnitine,2,2,9.0,50,0.04
FPG_KARE,ElasticNet,Cysteine,2,2,9.0,50,0.04
FPG_KARE,ElasticNet,gamma_Aminobutyrate__GABA_,1,1,6.0,50,0.02
FPG_KARE,ElasticNet,X5_Methyl_THF,1,1,7.0,50,0.02
FPG_KARE,ElasticNet,Asymmetric_dimethylarginitine__ADMA_,1,1,9.0,50,0.02
FPG_KARE,ElasticNet,Acetylcarnitine,1,1,10.0,50,0.02
FPG_KARE,ElasticNet,Dimethylglycine__DMG_,1,1,10.0,50,0.02
FPG_KARE,ElasticNet,Inosine,1,1,10.0,50,0.02
FPG_KARE,ElasticNet,Methionine,1,1,10.0,50,0.02
FPG_KARE,ElasticNet,Trimethylamine_N_oxide__TMAO_,1,1,10.0,50,0.02
FPG_KARE,LLSS,Glutamate,250,50,1.116,50,1.0
FPG_KARE,LLSS,Alanine,250,50,1.884,50,1.0
FPG_KARE,LLSS,Valine,176,50,3.625,50,1.0
FPG_KARE,LLSS,Leucine,177,50,3.8757062146892656,50,1.0
FPG_KARE,LLSS,Isoleucine,132,50,4.886363636363637,50,1.0
FPG_KARE,LLSS,Phenylalanine,94,47,6.48936170212766,50,0.94
FPG_KARE,LLSS,bmi,89,46,6.752808988764045,50,0.92
FPG_KARE,LLSS,Tyrosine,81,45,7.061728395061729,50,0.9
FPG_KARE,LLSS,Lactate,83,42,7.313253012048193,50,0.84
FPG_KARE,LLSS,Xanthine,52,37,8.153846153846153,50,0.74
FPG_KARE,LLSS,Glutamine,12,12,9.0,50,0.24
FPG_KARE,LLSS,Isovaleryl_carnitine,13,12,9.615384615384615,50,0.24
FPG_KARE,LLSS,Lysine,11,10,9.909090909090908,50,0.2
FPG_KARE,LLSS,Glycine,4,4,9.75,50,0.08
FPG_KARE,LLSS,Proline,4,4,9.75,50,0.08
FPG_KARE,LLSS,sn_glycerol_3_phosphocholine,2,2,9.5,50,0.04
FPG_KARE,LLSS,Methionine,1,1,10.0,50,0.02
FPG_KARE,Lasso,Alanine,250,50,1.024,50,1.0
FPG_KARE,Lasso,Acetoacetate,237,50,3.067510548523207,50,1.0
FPG_KARE,Lasso,Lysine,247,50,3.165991902834008,50,1.0
FPG_KARE,Lasso,Taurine,243,50,4.925925925925926,50,1.0
FPG_KARE,Lasso,Glutamine,217,50,5.202764976958525,50,1.0
FPG_KARE,Lasso,Uridine,236,50,5.258474576271187,50,1.0
FPG_KARE,Lasso,Glutamate,158,50,7.139240506329114,50,1.0
FPG_KARE,Lasso,Xanthine,131,50,7.366412213740458,50,1.0
FPG_KARE,Lasso,Urea,119,50,7.823529411764706,50,1.0
FPG_KARE,Lasso,Glycine,99,50,8.121212121212121,50,1.0
FPG_KARE,Lasso,sn_glycerol_3_phosphocholine,89,50,8.325842696629213,50,1.0
FPG_KARE,Lasso,Tryptophan,116,49,7.551724137931035,50,0.98
FPG_KARE,Lasso,Creatinine,31,28,8.419354838709678,50,0.56
FPG_KARE,Lasso,X3_Hydroxybutyrate,31,27,7.548387096774194,50,0.54
FPG_KARE,Lasso,Asparagine,28,26,8.214285714285714,50,0.52
FPG_KARE,Lasso,Octanoyl_carnitine,24,21,7.375,50,0.42
FPG_KARE,Lasso,Acetylcholine,18,17,9.222222222222221,50,0.34
FPG_KARE,Lasso,Serine,18,17,9.444444444444445,50,0.34
FPG_KARE,Lasso,Hexanoyl_carnitine,13,13,7.923076923076923,50,0.26
FPG_KARE,Lasso,Lauroyl_carnitine,14,13,8.928571428571429,50,0.26
FPG_KARE,Lasso,Betaine,13,12,8.923076923076923,50,0.24
FPG_KARE,Lasso,bmi,10,10,8.9,50,0.2
FPG_KARE,Lasso,Histidine,8,8,9.0,50,0.16
FPG_KARE,Lasso,Phenylalanine,7,7,8.714285714285714,50,0.14
FPG_KARE,Lasso,Aspartate,7,7,9.714285714285714,50,0.14
FPG_KARE,Lasso,Leucine,6,6,7.5,50,0.12
FPG_KARE,Lasso,Uric_acid,5,5,9.2,50,0.1
FPG_KARE,Lasso,Tyrosine,4,4,9.0,50,0.08
FPG_KARE,Lasso,Cysteine,4,4,9.25,50,0.08
FPG_KARE,Lasso,Threonine,3,3,7.0,50,0.06
FPG_KARE,Lasso,X5_Methyl_THF,3,3,7.666666666666667,50,0.06
FPG_KARE,Lasso,Carnitine,3,3,9.0,50,0.06
FPG_KARE,Lasso,Xanthosine,3,3,9.333333333333334,50,0.06
FPG_KARE,Lasso,Riboflavin,3,3,9.666666666666666,50,0.06
FPG_KARE,Lasso,Asymmetric_dimethylarginitine__ADMA_,2,2,9.5,50,0.04
FPG_KARE,Lasso,gamma_Aminobutyrate__GABA_,1,1,5.0,50,0.02
FPG_KARE,Lasso,Methionine,1,1,7.0,50,0.02
FPG_KARE,Lasso,Acetylcarnitine,1,1,10.0,50,0.02
FPG_KARE,Lasso,Decanoyl_carnitine,1,1,10.0,50,0.02
FPG_KARE,Lasso,Dimethylglycine__DMG_,1,1,10.0,50,0.02
FPG_KARE,Lasso,Trimethylamine_N_oxide__TMAO_,1,1,10.0,50,0.02
FPG_KARE,LongGroupLasso,Glutamate,250,50,1.016,50,1.0
FPG_KARE,LongGroupLasso,Alanine,250,50,1.984,50,1.0
FPG_KARE,LongGroupLasso,Glutamine,228,50,3.276315789473684,50,1.0
FPG_KARE,LongGroupLasso,bmi,174,50,4.206896551724138,50,1.0
FPG_KARE,LongGroupLasso,Valine,110,50,6.5181818181818185,50,1.0
FPG_KARE,LongGroupLasso,Phenylalanine,102,50,7.196078431372549,50,1.0
FPG_KARE,LongGroupLasso,Tyrosine,116,49,6.379310344827586,50,0.98
FPG_KARE,LongGroupLasso,Leucine,116,49,7.060344827586207,50,0.98
FPG_KARE,LongGroupLasso,Isoleucine,116,49,7.293103448275862,50,0.98
FPG_KARE,LongGroupLasso,Glycine,75,46,7.36,50,0.92
FPG_KARE,LongGroupLasso,Uridine,59,42,7.779661016949152,50,0.84
FPG_KARE,LongGroupLasso,Lactate,52,40,7.288461538461538,50,0.8
FPG_KARE,LongGroupLasso,Xanthine,29,27,7.620689655172414,50,0.54
FPG_KARE,LongGroupLasso,Cystathionine,17,16,7.588235294117647,50,0.32
FPG_KARE,LongGroupLasso,Lysine,15,12,7.933333333333334,50,0.24
FPG_KARE,LongGroupLasso,Proline,10,10,8.2,50,0.2
FPG_KARE,LongGroupLasso,Isovaleryl_carnitine,7,7,8.428571428571429,50,0.14
FPG_KARE,LongGroupLasso,sn_glycerol_3_phosphocholine,2,2,7.5,50,0.04
FPG_KARE,LongGroupLasso,Urea,1,1,6.0,50,0.02
FPG_KARE,LongGroupLasso,Citrulline,1,1,9.0,50,0.02
FPG_KARE,MutualInfo,Glutamate,249,50,1.5542168674698795,50,1.0
FPG_KARE,MutualInfo,Alanine,244,50,1.9385245901639345,50,1.0
FPG_KARE,MutualInfo,bmi,151,50,4.827814569536423,50,1.0
FPG_KARE,MutualInfo,Creatine,111,50,5.711711711711712,50,1.0
FPG_KARE,MutualInfo,Xanthine,99,50,5.898989898989899,50,1.0
FPG_KARE,MutualInfo,Cystathionine,100,50,6.03,50,1.0
FPG_KARE,MutualInfo,Methionine,104,49,5.25,50,0.98
FPG_KARE,MutualInfo,Tyrosine,130,49,5.407692307692308,50,0.98
FPG_KARE,MutualInfo,Isoleucine,112,49,5.535714285714286,50,0.98
FPG_KARE,MutualInfo,Phenylalanine,89,49,6.123595505617978,50,0.98
FPG_KARE,MutualInfo,Aspartate,71,46,6.084507042253521,50,0.92
FPG_KARE,MutualInfo,Serine,75,45,6.44,50,0.9
FPG_KARE,MutualInfo,Urea,66,44,6.424242424242424,50,0.88
FPG_KARE,MutualInfo,Valine,70,43,5.928571428571429,50,0.86
FPG_KARE,MutualInfo,Glycine,60,39,6.483333333333333,50,0.78
FPG_KARE,MutualInfo,Riboflavin,59,38,7.016949152542373,50,0.76
FPG_KARE,MutualInfo,X3_Hydroxybutyrate,43,35,7.116279069767442,50,0.7
FPG_KARE,MutualInfo,Acetoacetate,42,33,7.380952380952381,50,0.66
FPG_KARE,MutualInfo,Leucine,43,32,7.255813953488372,50,0.64
FPG_KARE,MutualInfo,Dimethylglycine__DMG_,29,24,7.448275862068965,50,0.48
FPG_KARE,MutualInfo,sex,30,23,7.1,50,0.46
FPG_KARE,MutualInfo,Uric_acid,27,22,7.296296296296297,50,0.44
FPG_KARE,MutualInfo,Uridine,22,20,7.363636363636363,50,0.4
FPG_KARE,MutualInfo,Hypoxanthine,18,17,6.277777777777778,50,0.34
FPG_KARE,MutualInfo,Lysine,16,15,6.25,50,0.3
FPG_KARE,MutualInfo,Proline,13,13,7.461538461538462,50,0.26
FPG_KARE,MutualInfo,Lauroyl_carnitine,12,12,7.083333333333333,50,0.24
FPG_KARE,MutualInfo,Isovaleryl_carnitine,10,10,8.2,50,0.2
FPG_KARE,MutualInfo,Nicotinamide,10,9,6.4,50,0.18
FPG_KARE,MutualInfo,Acetylcarnitine,9,9,8.333333333333334,50,0.18
FPG_KARE,MutualInfo,Propionyl_carnitine,8,8,7.375,50,0.16
FPG_KARE,MutualInfo,X5_Methyl_THF,9,8,8.0,50,0.16
FPG_KARE,MutualInfo,S_adenosylhomocysteine__SAH_,7,7,7.142857142857143,50,0.14
FPG_KARE,MutualInfo,gamma_Aminobutyrate__GABA_,8,7,7.625,50,0.14
FPG_KARE,MutualInfo,Creatinine,7,7,8.285714285714286,50,0.14
FPG_KARE,MutualInfo,Decanoyl_carnitine,7,7,9.0,50,0.14
FPG_KARE,MutualInfo,Cysteine,6,6,7.666666666666667,50,0.12
FPG_KARE,MutualInfo,Betaine,6,6,7.833333333333333,50,0.12
FPG_KARE,MutualInfo,Guanine,5,5,6.6,50,0.1
FPG_KARE,MutualInfo,Lactate,5,5,6.8,50,0.1
FPG_KARE,MutualInfo,Asymmetric_dimethylarginitine__ADMA_,5,5,8.0,50,0.1
FPG_KARE,MutualInfo,Glutamine,3,3,7.0,50,0.06
FPG_KARE,MutualInfo,age,3,3,7.666666666666667,50,0.06
FPG_KARE,MutualInfo,Pyroglutamic_acid,3,3,9.333333333333334,50,0.06
FPG_KARE,MutualInfo,Asparagine,3,3,9.666666666666666,50,0.06
FPG_KARE,MutualInfo,Carnitine,2,2,8.5,50,0.04
FPG_KARE,MutualInfo,Succinate,2,2,9.0,50,0.04
FPG_KARE,MutualInfo,Butanoyl_carnitine,1,1,7.0,50,0.02
FPG_KARE,MutualInfo,Xanthosine,1,1,7.0,50,0.02
FPG_KARE,MutualInfo,Hippurate,1,1,10.0,50,0.02
FPG_KARE,MutualInfo,Kynurenine,1,1,10.0,50,0.02
FPG_KARE,MutualInfo,Octanoyl_carnitine,1,1,10.0,50,0.02
FPG_KARE,OutcomeSNN-FS,Alanine,250,50,1.008,50,1.0
FPG_KARE,OutcomeSNN-FS,sex,245,50,3.730612244897959,50,1.0
FPG_KARE,OutcomeSNN-FS,Hexanoyl_carnitine,239,50,3.786610878661088,50,1.0
FPG_KARE,OutcomeSNN-FS,Tyrosine,239,50,4.7782426778242675,50,1.0
FPG_KARE,OutcomeSNN-FS,Glutamate,236,50,4.906779661016949,50,1.0
FPG_KARE,OutcomeSNN-FS,Tryptophan,223,50,5.632286995515695,50,1.0
FPG_KARE,OutcomeSNN-FS,Acetoacetate,163,50,6.343558282208589,50,1.0
FPG_KARE,OutcomeSNN-FS,Uridine,207,50,6.681159420289855,50,1.0
FPG_KARE,OutcomeSNN-FS,Octanoyl_carnitine,113,50,7.106194690265487,50,1.0
