Task,Repeat,Method,Metric,RMSE,MAE,AUROC,AUPRC,SourceRun,Fold,Accuracy,BalancedAccuracy,Dataset,Cohort,TaskType,OutcomeDescription
OLINK_COVID,1,SNN-FS,AUROC,,,0.8267045454545454,0.6106331168831168,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,1,StabilitySelection,AUROC,,,0.7443181818181819,0.5551293915735631,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,1,Stabl-RP,AUROC,,,0.8380681818181818,0.7337301587301588,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,1,mRMR,AUROC,,,0.8579545454545454,0.7177904719235364,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,2,Boruta,AUROC,,,0.7869318181818181,0.5901063405612678,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,2,ElasticNet,AUROC,,,0.8323863636363636,0.6777777777777778,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,2,LLSS,AUROC,,,0.9034090909090908,0.7890151515151516,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,2,Lasso,AUROC,,,0.7869318181818181,0.6577037545787545,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,2,LongGroupLasso,AUROC,,,0.8664772727272727,0.5405578898225958,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,2,MutualInfo,AUROC,,,0.8636363636363636,0.7533212560386473,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,2,OutcomeSNN-FS,AUROC,,,0.8664772727272726,0.6954184704184704,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,2,RandomForest,AUROC,,,0.84375,0.7334316282122133,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,2,SNN-FS,AUROC,,,0.8380681818181819,0.6949675324675324,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,2,StabilitySelection,AUROC,,,0.7528409090909091,0.6150568181818181,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,2,Stabl-RP,AUROC,,,0.84375,0.6490627428127428,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,2,mRMR,AUROC,,,0.7471590909090909,0.5546518314070497,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,3,Boruta,AUROC,,,0.8920454545454546,0.5777319902319902,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,3,ElasticNet,AUROC,,,0.4374999999999999,0.1741024539752569,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,3,LLSS,AUROC,,,0.8522727272727273,0.6814929183135705,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,3,Lasso,AUROC,,,0.4289772727272727,0.1666479782250516,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,3,LongGroupLasso,AUROC,,,0.6392045454545455,0.4100648230306615,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,3,MutualInfo,AUROC,,,0.8210227272727273,0.5992324561403509,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,3,OutcomeSNN-FS,AUROC,,,0.6505681818181818,0.2802722036417688,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,3,RandomForest,AUROC,,,0.8295454545454545,0.5547538298265042,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,3,SNN-FS,AUROC,,,0.6534090909090908,0.3881232869491882,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,3,StabilitySelection,AUROC,,,0.59375,0.3218019184417953,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,3,Stabl-RP,AUROC,,,0.9261363636363636,0.643154761904762,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,3,mRMR,AUROC,,,0.7244318181818182,0.4455894648829431,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,4,Boruta,AUROC,,,0.8607954545454546,0.5456818181818182,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,4,ElasticNet,AUROC,,,0.7159090909090909,0.5317187341643863,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,4,LLSS,AUROC,,,0.90625,0.7347041847041846,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,4,Lasso,AUROC,,,0.6306818181818181,0.4208989845938375,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,4,LongGroupLasso,AUROC,,,0.65625,0.5149688849133127,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,4,MutualInfo,AUROC,,,0.7642045454545454,0.5918030090824209,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,4,OutcomeSNN-FS,AUROC,,,0.7102272727272727,0.4714999834680685,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,4,RandomForest,AUROC,,,0.7471590909090909,0.5921857179479131,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,4,SNN-FS,AUROC,,,0.8210227272727273,0.6043313570487483,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,4,StabilitySelection,AUROC,,,0.5965909090909092,0.2538203895541856,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,4,Stabl-RP,AUROC,,,0.8721590909090908,0.6447619047619048,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,4,mRMR,AUROC,,,0.8181818181818182,0.657967032967033,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,5,Boruta,AUROC,,,0.8096590909090909,0.6785569105691057,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,5,ElasticNet,AUROC,,,0.7556818181818181,0.6584085629817338,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,5,LLSS,AUROC,,,0.8267045454545454,0.7199675324675324,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,5,Lasso,AUROC,,,0.6392045454545455,0.5625798804370232,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,5,LongGroupLasso,AUROC,,,0.8267045454545455,0.7070774762994443,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,5,MutualInfo,AUROC,,,0.8465909090909091,0.7282210401891253,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,5,OutcomeSNN-FS,AUROC,,,0.8380681818181818,0.7509640957446808,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,5,RandomForest,AUROC,,,0.8068181818181818,0.5010919193100044,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,5,SNN-FS,AUROC,,,0.7642045454545455,0.618884154040404,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,5,StabilitySelection,AUROC,,,0.8238636363636364,0.5847137339784398,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,5,Stabl-RP,AUROC,,,0.8863636363636364,0.5899720683728037,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,5,mRMR,AUROC,,,0.8409090909090909,0.6558465085638999,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,6,Boruta,AUROC,,,0.7528409090909091,0.4952802502579979,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,6,ElasticNet,AUROC,,,0.6676136363636364,0.3878446918578497,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,6,LLSS,AUROC,,,0.8494318181818182,0.636412290195185,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,6,Lasso,AUROC,,,0.6960227272727273,0.5596709837781266,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,6,LongGroupLasso,AUROC,,,0.8068181818181818,0.6401935319582378,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,6,MutualInfo,AUROC,,,0.8323863636363636,0.6678284252297411,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,6,OutcomeSNN-FS,AUROC,,,0.7329545454545455,0.5546487825899591,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,6,RandomForest,AUROC,,,0.8267045454545454,0.6535841473341474,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,6,SNN-FS,AUROC,,,0.7357954545454546,0.3950309290382819,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,6,StabilitySelection,AUROC,,,0.7017045454545454,0.4519694659472984,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,6,Stabl-RP,AUROC,,,0.8693181818181818,0.6836802999631948,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,6,mRMR,AUROC,,,0.6903409090909091,0.4691185897435898,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,7,Boruta,AUROC,,,0.8806818181818181,0.5796974052779007,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,7,ElasticNet,AUROC,,,0.8068181818181818,0.5614760458839405,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,7,LLSS,AUROC,,,0.8494318181818181,0.6731646825396825,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,7,Lasso,AUROC,,,0.6931818181818182,0.4663993095027577,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,7,LongGroupLasso,AUROC,,,0.8607954545454546,0.6717729061479062,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,7,MutualInfo,AUROC,,,0.9147727272727272,0.6736300770308123,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,7,OutcomeSNN-FS,AUROC,,,0.8181818181818182,0.6623292248292248,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,7,RandomForest,AUROC,,,0.7130681818181818,0.5773052592249021,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,7,SNN-FS,AUROC,,,0.7585227272727273,0.5877831010452962,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,7,StabilitySelection,AUROC,,,0.7954545454545455,0.521608589087809,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,7,Stabl-RP,AUROC,,,0.7840909090909091,0.5589140534262484,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,7,mRMR,AUROC,,,0.8267045454545454,0.6848298043419995,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,8,Boruta,AUROC,,,0.8323863636363636,0.5703081232492997,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,8,ElasticNet,AUROC,,,0.8096590909090908,0.6958974358974359,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,8,LLSS,AUROC,,,0.9659090909090908,0.869724025974026,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,8,Lasso,AUROC,,,0.8380681818181819,0.7733843537414966,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,8,LongGroupLasso,AUROC,,,0.9772727272727272,0.9260416666666668,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,8,MutualInfo,AUROC,,,0.9147727272727272,0.8239247311827957,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,8,OutcomeSNN-FS,AUROC,,,0.8607954545454546,0.7358599290780141,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,8,RandomForest,AUROC,,,0.8607954545454546,0.7428240740740741,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,8,SNN-FS,AUROC,,,0.8352272727272728,0.5838564213564214,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,8,StabilitySelection,AUROC,,,0.7017045454545455,0.4770581501831502,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,8,Stabl-RP,AUROC,,,0.8693181818181819,0.7295634920634921,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,8,mRMR,AUROC,,,0.8920454545454546,0.7951388888888888,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,9,Boruta,AUROC,,,0.8948863636363636,0.765422077922078,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,9,ElasticNet,AUROC,,,0.7869318181818182,0.761368059159315,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,9,LLSS,AUROC,,,0.8863636363636364,0.7517676767676768,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,9,Lasso,AUROC,,,0.7272727272727273,0.4764763014763014,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,9,LongGroupLasso,AUROC,,,0.9090909090909092,0.8234623015873016,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,9,MutualInfo,AUROC,,,0.931818181818182,0.8058712121212122,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,9,OutcomeSNN-FS,AUROC,,,0.7329545454545454,0.6266848726670156,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,9,RandomForest,AUROC,,,0.9034090909090908,0.7674603174603174,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,9,SNN-FS,AUROC,,,0.8153409090909091,0.6047691197691197,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,9,StabilitySelection,AUROC,,,0.7613636363636362,0.5964415113871635,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,9,Stabl-RP,AUROC,,,0.8835227272727273,0.7727901484480432,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,9,mRMR,AUROC,,,0.7897727272727272,0.6414727633477634,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,10,Boruta,AUROC,,,0.8352272727272728,0.6607707509881423,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,10,ElasticNet,AUROC,,,0.7301136363636362,0.5481113620996988,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,10,LLSS,AUROC,,,0.9403409090909092,0.8296807359307359,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,10,Lasso,AUROC,,,0.78125,0.6856746031746032,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,10,LongGroupLasso,AUROC,,,0.9034090909090908,0.8499436936936937,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,10,MutualInfo,AUROC,,,0.9545454545454544,0.8256944444444445,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,10,OutcomeSNN-FS,AUROC,,,0.8522727272727273,0.746875,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,10,RandomForest,AUROC,,,0.943181818181818,0.7955357142857142,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,10,SNN-FS,AUROC,,,0.8551136363636365,0.7808248299319729,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,10,StabilitySelection,AUROC,,,0.8295454545454546,0.7325046685340804,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,10,Stabl-RP,AUROC,,,0.9460227272727272,0.8359068627450981,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,10,mRMR,AUROC,,,0.8892045454545454,0.6893668831168831,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,11,Boruta,AUROC,,,0.8693181818181818,0.6052045177045177,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,11,ElasticNet,AUROC,,,0.7244318181818182,0.4440026608729616,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,11,LLSS,AUROC,,,0.8977272727272727,0.7942708333333333,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,11,Lasso,AUROC,,,0.7414772727272727,0.4643069172113289,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,11,LongGroupLasso,AUROC,,,0.875,0.6688762626262627,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,11,MutualInfo,AUROC,,,0.8920454545454545,0.825091575091575,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,11,OutcomeSNN-FS,AUROC,,,0.7414772727272727,0.5378103668516228,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,11,RandomForest,AUROC,,,0.8494318181818182,0.7278594771241831,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,11,SNN-FS,AUROC,,,0.7301136363636364,0.5661356209150327,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,11,StabilitySelection,AUROC,,,0.5710227272727273,0.2861674610555685,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,11,Stabl-RP,AUROC,,,0.8920454545454545,0.8058612440191387,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,11,mRMR,AUROC,,,0.8409090909090908,0.6567234848484849,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,12,Boruta,AUROC,,,0.8323863636363635,0.7436417748917749,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,12,ElasticNet,AUROC,,,0.78125,0.4756135408708937,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,12,LLSS,AUROC,,,0.9488636363636364,0.8311507936507936,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,12,Lasso,AUROC,,,0.65625,0.3572063688999173,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,12,LongGroupLasso,AUROC,,,0.8721590909090908,0.6967342598921547,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,12,MutualInfo,AUROC,,,0.9034090909090908,0.7927475750056395,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,12,OutcomeSNN-FS,AUROC,,,0.7812499999999999,0.6110064538635966,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,12,RandomForest,AUROC,,,0.9176136363636364,0.7647642390289449,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,12,SNN-FS,AUROC,,,0.7727272727272727,0.6247304778554779,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,12,StabilitySelection,AUROC,,,0.7755681818181818,0.442811400201106,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,12,Stabl-RP,AUROC,,,0.8948863636363636,0.7622835497835498,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,12,mRMR,AUROC,,,0.8323863636363636,0.6371447028423773,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,13,Boruta,AUROC,,,0.8579545454545454,0.6236111111111111,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,13,ElasticNet,AUROC,,,0.7045454545454546,0.4138247677119628,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,13,LLSS,AUROC,,,0.8352272727272727,0.6749713827838828,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,13,Lasso,AUROC,,,0.7755681818181818,0.6148971961587595,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,13,LongGroupLasso,AUROC,,,0.7642045454545453,0.5245589114832536,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,13,MutualInfo,AUROC,,,0.8323863636363636,0.6531549043062201,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,13,OutcomeSNN-FS,AUROC,,,0.8323863636363635,0.6601225671347623,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,13,RandomForest,AUROC,,,0.8551136363636364,0.6337797619047618,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,13,SNN-FS,AUROC,,,0.8238636363636364,0.5648634453781513,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,13,StabilitySelection,AUROC,,,0.625,0.3011673890407614,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,13,Stabl-RP,AUROC,,,0.8323863636363636,0.6646825396825397,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,13,mRMR,AUROC,,,0.6505681818181818,0.4552444083694084,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,14,Boruta,AUROC,,,0.8039772727272727,0.5096823069403715,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,14,ElasticNet,AUROC,,,0.7386363636363636,0.5766004828504828,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
OLINK_COVID,14,LLSS,AUROC,,,0.8835227272727272,0.7462121212121211,olink_50,,,,Olink COVID,Olink COVID,classification,Fatal disease
