Scope,TaskType,Metric,MethodA,MethodB,MeanDifference_AminusB_oriented,MedianDifference_AminusB_oriented,NPairedRepeats,PValue,PValueHolmWithinTask
FPG,regression,RMSE,mRMR,glmmLasso,-0.3050163886419185,-0.31944758208504886,50,7.638334409421077e-14,5.8051341511600185e-12
FPG,regression,RMSE,mRMR,PGEE,-0.051532829399410646,-0.06342019267875543,50,0.09709384967839618,1.0
FPG,regression,RMSE,SNN-FS,OutcomeSNN-FS,-0.054259716674686584,-0.05555097859553371,50,0.04610038786489312,0.6915058179733968
FPG,regression,RMSE,SNN-FS,geeVerse,2.1716215530953304,1.9996058904402751,50,3.375077994860476e-14,2.5988100560425664e-12
FPG,regression,RMSE,SNN-FS,glmmLasso,-0.23342798251081398,-0.20304939429870927,50,4.3148595807451784e-10,2.4163213652173e-08
FPG,regression,RMSE,SNN-FS,PGEE,0.020055576731693846,0.030052069556237626,50,0.5148085516941183,1.0
FPG,regression,RMSE,OutcomeSNN-FS,geeVerse,2.2258812697700163,2.1419927567509074,50,8.881784197001252e-15,7.460698725481052e-13
FPG,regression,RMSE,OutcomeSNN-FS,glmmLasso,-0.17916826583612738,-0.17480945474204823,50,2.2451841275028528e-08,1.1674957463014835e-06
FPG,regression,RMSE,OutcomeSNN-FS,PGEE,0.07431529340638043,0.07529634002673546,50,0.02122367163684835,0.424473432736967
FPG,regression,RMSE,geeVerse,glmmLasso,-2.4050495356061443,-2.341786512963827,50,1.7763568394002505e-15,1.865174681370263e-13
FPG,regression,RMSE,geeVerse,PGEE,-2.151565976363637,-2.0641402201553625,50,8.881784197001252e-15,7.460698725481052e-13
FPG,regression,RMSE,glmmLasso,PGEE,0.2534835592425078,0.25537220503599123,50,2.433608869978343e-13,1.8252066524837574e-11
FPG_KARE,regression,RMSE,Lasso,ElasticNet,-0.005288836067814522,-0.001595969474399439,50,0.43427163930270707,1.0
FPG_KARE,regression,RMSE,Lasso,StabilitySelection,0.5644197010740174,0.562656876113711,50,1.7763568394002505e-15,1.865174681370263e-13
FPG_KARE,regression,RMSE,Lasso,Stabl-RP,0.12762601492857747,0.13215858322271679,50,9.521272659185342e-13,6.37925268165418e-11
FPG_KARE,regression,RMSE,Lasso,LongGroupLasso,0.07499891631939082,0.06682979601530548,50,3.348859145546612e-08,1.373032249674111e-06
FPG_KARE,regression,RMSE,Lasso,LLSS,0.1518384842552153,0.1508234675449689,50,1.7763568394002505e-14,1.3322676295501878e-12
FPG_KARE,regression,RMSE,Lasso,RandomForest,0.08599738969934308,0.09905918012680193,50,4.057499225496031e-09,1.988174620493055e-07
FPG_KARE,regression,RMSE,Lasso,MutualInfo,0.09760344152815267,0.09290871408200374,50,6.917133532624575e-09,3.2510527603335504e-07
FPG_KARE,regression,RMSE,Lasso,Boruta,0.08657920177467808,0.08689232761379717,50,2.5633326572460646e-09,1.307299655195493e-07
FPG_KARE,regression,RMSE,Lasso,mRMR,0.09386745074294478,0.09211144294891405,50,1.4492140820721033e-09,7.535913226774937e-08
FPG_KARE,regression,RMSE,Lasso,SNN-FS,0.04208267935681029,0.04632624574040012,50,0.0007261627070427323,0.015249416847897379
FPG_KARE,regression,RMSE,Lasso,OutcomeSNN-FS,0.03797365802251193,0.028901901710303157,50,0.006525205201144857,0.11092848841946257
FPG_KARE,regression,RMSE,Lasso,geeVerse,-0.056961476111105684,-0.0518646743313429,50,0.0008806696990912855,0.01761339398182571
FPG_KARE,regression,RMSE,Lasso,glmmLasso,-0.07691309447737904,-0.0757777323541573,50,2.4721383162784605e-07,9.39412560185815e-06
FPG_KARE,regression,RMSE,Lasso,PGEE,-0.08011499460816644,-0.07186698023610028,50,8.784112139892386e-07,3.074439248962335e-05
FPG_KARE,regression,RMSE,ElasticNet,StabilitySelection,0.5697085371418319,0.5563293669714566,50,1.7763568394002505e-15,1.865174681370263e-13
FPG_KARE,regression,RMSE,ElasticNet,Stabl-RP,0.132914850996392,0.14506623823764375,50,7.94031507211912e-13,5.399414249041001e-11
FPG_KARE,regression,RMSE,ElasticNet,LongGroupLasso,0.08028775238720534,0.078302166066889,50,2.070065541204258e-08,9.108288381298735e-07
FPG_KARE,regression,RMSE,ElasticNet,LLSS,0.1571273203230298,0.16735897054725246,50,3.6770586575585185e-13,2.573941060290963e-11
FPG_KARE,regression,RMSE,ElasticNet,RandomForest,0.0912862257671576,0.10999056166319487,50,2.2451841275028528e-08,9.654291748262267e-07
FPG_KARE,regression,RMSE,ElasticNet,MutualInfo,0.1028922775959672,0.11493601844586099,50,2.6378053519238165e-08,1.107878247808003e-06
FPG_KARE,regression,RMSE,ElasticNet,Boruta,0.0918680378424926,0.10039922017701386,50,8.970399534291573e-09,4.1263837857741237e-07
FPG_KARE,regression,RMSE,ElasticNet,mRMR,0.0991562868107593,0.09132314645228679,50,3.8819791825517314e-10,2.096268758577935e-08
FPG_KARE,regression,RMSE,ElasticNet,SNN-FS,0.04737151542462481,0.03914751820768103,50,8.87296791773906e-06,0.0002484431016966937
FPG_KARE,regression,RMSE,ElasticNet,OutcomeSNN-FS,0.043262494090326446,0.06586613441551936,50,0.002049094724295486,0.038932799761614234
FPG_KARE,regression,RMSE,ElasticNet,geeVerse,-0.05167264004329116,-0.03389441344653399,50,0.01186723909238907,0.16614134729344698
FPG_KARE,regression,RMSE,ElasticNet,glmmLasso,-0.07162425840956452,-0.052286531101758627,50,1.3667570399888973e-06,4.646973935962251e-05
FPG_KARE,regression,RMSE,ElasticNet,PGEE,-0.07482615854035192,-0.06584068706278234,50,9.898605478397826e-06,0.0002672623479167413
FPG_KARE,regression,RMSE,StabilitySelection,Stabl-RP,-0.4367936861454399,-0.42334833055736354,50,1.7763568394002505e-15,1.865174681370263e-13
FPG_KARE,regression,RMSE,StabilitySelection,LongGroupLasso,-0.48942078475462664,-0.4894767313785984,50,1.7763568394002505e-15,1.865174681370263e-13
FPG_KARE,regression,RMSE,StabilitySelection,LLSS,-0.412581216818802,-0.41481686003776197,50,1.7763568394002505e-15,1.865174681370263e-13
FPG_KARE,regression,RMSE,StabilitySelection,RandomForest,-0.4784223113746743,-0.47573142647428046,50,1.7763568394002505e-15,1.865174681370263e-13
FPG_KARE,regression,RMSE,StabilitySelection,MutualInfo,-0.46681625954586464,-0.46474365704896137,50,1.7763568394002505e-15,1.865174681370263e-13
FPG_KARE,regression,RMSE,StabilitySelection,Boruta,-0.4778404992993393,-0.4852863667125389,50,1.7763568394002505e-15,1.865174681370263e-13
FPG_KARE,regression,RMSE,StabilitySelection,mRMR,-0.4705522503310725,-0.46744173655433574,50,1.7763568394002505e-15,1.865174681370263e-13
FPG_KARE,regression,RMSE,StabilitySelection,SNN-FS,-0.5223370217172071,-0.5328331552032912,50,1.7763568394002505e-15,1.865174681370263e-13
FPG_KARE,regression,RMSE,StabilitySelection,OutcomeSNN-FS,-0.5264460430515054,-0.5372782616983365,50,1.7763568394002505e-15,1.865174681370263e-13
FPG_KARE,regression,RMSE,StabilitySelection,geeVerse,-0.621381177185123,-0.607713536438558,50,1.7763568394002505e-15,1.865174681370263e-13
FPG_KARE,regression,RMSE,StabilitySelection,glmmLasso,-0.6413327955513963,-0.6477172166686556,50,1.7763568394002505e-15,1.865174681370263e-13
FPG_KARE,regression,RMSE,StabilitySelection,PGEE,-0.6445346956821838,-0.6376813492089921,50,1.7763568394002505e-15,1.865174681370263e-13
FPG_KARE,regression,RMSE,Stabl-RP,LongGroupLasso,-0.05262709860918666,-0.04753825223841801,50,1.1467804483800137e-10,6.421970510928077e-09
FPG_KARE,regression,RMSE,Stabl-RP,LLSS,0.024212469326637807,0.023493682749053058,50,1.4032918471684752e-07,5.472838203957053e-06
FPG_KARE,regression,RMSE,Stabl-RP,RandomForest,-0.041628625229234405,-0.041043358579516465,50,5.802245794939154e-09,2.785077981570794e-07
FPG_KARE,regression,RMSE,Stabl-RP,MutualInfo,-0.030022573400424798,-0.02286635746912946,50,0.000202796732962085,0.004664324858127955
FPG_KARE,regression,RMSE,Stabl-RP,Boruta,-0.041046813153899395,-0.040482853328208,50,3.0854181432005134e-09,1.5427090716002567e-07
FPG_KARE,regression,RMSE,Stabl-RP,mRMR,-0.0337585641856327,-0.02812087270696484,50,2.670359481982132e-06,8.812186290541035e-05
FPG_KARE,regression,RMSE,Stabl-RP,SNN-FS,-0.08554333557176719,-0.08806406756616969,50,7.237197507947712e-10,3.8357146792122876e-08
FPG_KARE,regression,RMSE,Stabl-RP,OutcomeSNN-FS,-0.08965235690606554,-0.09764684274863455,50,7.151434999741468e-11,4.076317949852637e-09
FPG_KARE,regression,RMSE,Stabl-RP,geeVerse,-0.18458749103968317,-0.1763319500813365,50,1.2434497875801753e-14,9.450218385609332e-13
FPG_KARE,regression,RMSE,Stabl-RP,glmmLasso,-0.20453910940595652,-0.20250163320569126,50,1.7763568394002505e-15,1.865174681370263e-13
FPG_KARE,regression,RMSE,Stabl-RP,PGEE,-0.2077410095367439,-0.19283174546022686,50,1.7763568394002505e-15,1.865174681370263e-13
FPG_KARE,regression,RMSE,LongGroupLasso,LLSS,0.07683956793582446,0.07489202859792066,50,3.375077994860476e-14,2.4300561562995426e-12
FPG_KARE,regression,RMSE,LongGroupLasso,RandomForest,0.010998473379952252,0.011080601083366837,50,0.16888071753563239,1.0
FPG_KARE,regression,RMSE,LongGroupLasso,MutualInfo,0.022604525208761855,0.03366987151594003,50,0.010261609457190346,0.1539241418578552
FPG_KARE,regression,RMSE,LongGroupLasso,Boruta,0.01158028545528726,0.01593472562989362,50,0.09709384967839618,1.0
FPG_KARE,regression,RMSE,LongGroupLasso,mRMR,0.01886853442355395,0.013595051758747978,50,0.01186723909238907,0.16614134729344698
FPG_KARE,regression,RMSE,LongGroupLasso,SNN-FS,-0.03291623696258053,-0.04741350168545022,50,0.0022762251098509267,0.04097205197731668
FPG_KARE,regression,RMSE,LongGroupLasso,OutcomeSNN-FS,-0.037025258296878895,-0.046043984307020835,50,0.000251529064962952,0.0055336394291849444
FPG_KARE,regression,RMSE,LongGroupLasso,geeVerse,-0.1319603924304965,-0.12543971893022743,50,5.707434524993005e-12,3.538609405495663e-10
FPG_KARE,regression,RMSE,LongGroupLasso,glmmLasso,-0.15191201079676986,-0.13990236779093834,50,3.552713678800501e-15,2.877698079828406e-13
FPG_KARE,regression,RMSE,LongGroupLasso,PGEE,-0.15511391092755727,-0.13595484886487252,50,1.7763568394002505e-15,1.865174681370263e-13
FPG_KARE,regression,RMSE,LLSS,RandomForest,-0.06584109455587221,-0.06581888790862767,50,1.8989254613188677e-12,1.234301549857264e-10
FPG_KARE,regression,RMSE,LLSS,MutualInfo,-0.05423504272706261,-0.04604903060378529,50,1.370373858833318e-08,6.166682364749931e-07
FPG_KARE,regression,RMSE,LLSS,Boruta,-0.0652592824805372,-0.06455844767733865,50,2.4868995751603507e-14,1.8403056856186595e-12
FPG_KARE,regression,RMSE,LLSS,mRMR,-0.05797103351227051,-0.05276941879020125,50,1.4432899320127035e-10,7.93809462606987e-09
FPG_KARE,regression,RMSE,LLSS,SNN-FS,-0.109755804898405,-0.10883683678200384,50,4.9116266609416925e-12,3.143441063002683e-10
FPG_KARE,regression,RMSE,LLSS,OutcomeSNN-FS,-0.11386482623270336,-0.11689646133179465,50,3.6770586575585185e-13,2.573941060290963e-11
FPG_KARE,regression,RMSE,LLSS,geeVerse,-0.20879996036632098,-0.19804668702560146,50,5.329070518200751e-15,4.2099657093785936e-13
FPG_KARE,regression,RMSE,LLSS,glmmLasso,-0.22875157873259433,-0.22667136751466543,50,1.7763568394002505e-15,1.865174681370263e-13
FPG_KARE,regression,RMSE,LLSS,PGEE,-0.23195347886338172,-0.23428993101171702,50,1.7763568394002505e-15,1.865174681370263e-13
FPG_KARE,regression,RMSE,RandomForest,MutualInfo,0.011606051828809605,0.021340419234507024,50,0.14874176207376877,1.0
FPG_KARE,regression,RMSE,RandomForest,Boruta,0.0005818120753350086,0.0016774671180490586,50,0.6736344940466168,1.0
FPG_KARE,regression,RMSE,RandomForest,mRMR,0.007870061043601701,0.010721157795185121,50,0.23352895058251377,1.0
FPG_KARE,regression,RMSE,RandomForest,SNN-FS,-0.04391471034253278,-0.05635989410471609,50,7.500770700019643e-05,0.0018001849680047144
FPG_KARE,regression,RMSE,RandomForest,OutcomeSNN-FS,-0.04802373167683115,-0.038636111976316556,50,2.670359481982132e-06,8.812186290541035e-05
FPG_KARE,regression,RMSE,RandomForest,geeVerse,-0.14295886581044875,-0.13228048608769516,50,2.4868995751603507e-14,1.8403056856186595e-12
FPG_KARE,regression,RMSE,RandomForest,glmmLasso,-0.1629104841767221,-0.16606622835189366,50,1.7763568394002505e-15,1.865174681370263e-13
FPG_KARE,regression,RMSE,RandomForest,PGEE,-0.16611238430750952,-0.16092908160721375,50,1.7763568394002505e-15,1.865174681370263e-13
FPG_KARE,regression,RMSE,MutualInfo,Boruta,-0.011024239753474597,-0.007619646808415759,50,0.16888071753563239,1.0
FPG_KARE,regression,RMSE,MutualInfo,mRMR,-0.0037359907852079033,-0.01198609293057018,50,0.5086300594933544,1.0
FPG_KARE,regression,RMSE,MutualInfo,SNN-FS,-0.05552076217134239,-0.05760846199717484,50,3.128163219123792e-05,0.0008133224369721859
FPG_KARE,regression,RMSE,MutualInfo,OutcomeSNN-FS,-0.05962978350564075,-0.08193617546247456,50,3.38235121510877e-06,9.808818523815432e-05
FPG_KARE,regression,RMSE,MutualInfo,geeVerse,-0.15456491763925836,-0.1508647345173939,50,1.3535839116229909e-12,8.93365381671174e-11
FPG_KARE,regression,RMSE,MutualInfo,glmmLasso,-0.1745165360055317,-0.16205536542992327,50,5.329070518200751e-15,4.2099657093785936e-13
FPG_KARE,regression,RMSE,MutualInfo,PGEE,-0.17771843613631913,-0.17044905795988363,50,1.7763568394002505e-15,1.865174681370263e-13
FPG_KARE,regression,RMSE,Boruta,mRMR,0.007288248968266693,0.006023665806552003,50,0.4375680954084249,1.0
FPG_KARE,regression,RMSE,Boruta,SNN-FS,-0.04449652241786779,-0.05026268419358537,50,4.011462634423424e-05,0.001002865658605856
FPG_KARE,regression,RMSE,Boruta,OutcomeSNN-FS,-0.04860554375216616,-0.05092188453117075,50,2.8338981969966426e-06,8.812186290541035e-05
FPG_KARE,regression,RMSE,Boruta,geeVerse,-0.14354067788578376,-0.1466776684671398,50,7.65609797781508e-12,4.670219766467198e-10
FPG_KARE,regression,RMSE,Boruta,glmmLasso,-0.16349229625205713,-0.1512089489677786,50,3.552713678800501e-15,2.877698079828406e-13
FPG_KARE,regression,RMSE,Boruta,PGEE,-0.16669419638284452,-0.15622081699180868,50,5.329070518200751e-15,4.2099657093785936e-13
FPG_KARE,regression,RMSE,mRMR,SNN-FS,-0.051784771386134486,-0.05079699477666111,50,2.8338981969966426e-06,8.812186290541035e-05
FPG_KARE,regression,RMSE,mRMR,OutcomeSNN-FS,-0.05589379272043285,-0.04762498177598484,50,3.9920236538648624e-07,1.4371285153913504e-05
FPG_KARE,regression,RMSE,mRMR,geeVerse,-0.15082892685405047,-0.1323315144924999,50,1.5631940186722204e-13,1.1098677532572765e-11
FPG_KARE,regression,RMSE,mRMR,glmmLasso,-0.17078054522032382,-0.15497309362990208,50,1.7763568394002505e-15,1.865174681370263e-13
FPG_KARE,regression,RMSE,mRMR,PGEE,-0.1739824453511112,-0.1585950777712224,50,1.7763568394002505e-15,1.865174681370263e-13
FPG_KARE,regression,RMSE,SNN-FS,OutcomeSNN-FS,-0.004109021334298362,-0.009058281862053263,50,0.6596977023333945,1.0
FPG_KARE,regression,RMSE,SNN-FS,geeVerse,-0.09904415546791596,-0.08276593607909799,50,3.256713547727941e-07,1.204984012659338e-05
FPG_KARE,regression,RMSE,SNN-FS,glmmLasso,-0.11899577383418933,-0.11963534349590166,50,4.9116266609416925e-12,3.143441063002683e-10
FPG_KARE,regression,RMSE,SNN-FS,PGEE,-0.12219767396497673,-0.11396346743918695,50,6.337863567296154e-11,3.675960869031769e-09
FPG_KARE,regression,RMSE,OutcomeSNN-FS,geeVerse,-0.09493513413361761,-0.07455635046441067,50,4.2364032282193875e-08,1.694561291287755e-06
FPG_KARE,regression,RMSE,OutcomeSNN-FS,glmmLasso,-0.11488675249989097,-0.10395226019635917,50,8.842704346534447e-12,5.305622607920668e-10
FPG_KARE,regression,RMSE,OutcomeSNN-FS,PGEE,-0.11808865263067837,-0.09132342064772292,50,1.0192735544478637e-11,6.013713971242396e-10
FPG_KARE,regression,RMSE,geeVerse,glmmLasso,-0.01995161836627336,-0.015130357277414852,50,0.01958777690517799,0.23505332286213587
FPG_KARE,regression,RMSE,geeVerse,PGEE,-0.02315351849706076,-0.023804122093295632,50,0.007380741603101981,0.1180918656496317
FPG_KARE,regression,RMSE,glmmLasso,PGEE,-0.0032019001307874006,0.006835275363576088,50,0.8109402812359416,1.0
GSE41848_MS,classification,AUROC,Lasso,ElasticNet,0.01683155270655273,0.0156517094017094,50,0.0004885945525092694,0.03127005136059324
GSE41848_MS,classification,AUROC,Lasso,StabilitySelection,0.021636752136752157,0.017485754985754998,50,1.7805245978053108e-05,0.0012819777104198238
GSE41848_MS,classification,AUROC,Lasso,Stabl-RP,0.01902136752136753,0.016577635327635287,50,0.0003378810943459598,0.022638033321179307
GSE41848_MS,classification,AUROC,Lasso,LongGroupLasso,0.00742984330484332,0.007416310541310589,50,0.1976349682926415,1.0
GSE41848_MS,classification,AUROC,Lasso,LLSS,0.017500712250712265,0.014405270655270641,50,0.002896310240339872,0.15060813249767335
GSE41848_MS,classification,AUROC,Lasso,RandomForest,0.0030854700854700988,0.001184116809116842,50,0.5210251168620434,1.0
GSE41848_MS,classification,AUROC,Lasso,MutualInfo,0.072613603988604,0.07415420227920222,50,1.9539925233402755e-13,1.6999734953060397e-11
GSE41848_MS,classification,AUROC,Lasso,Boruta,-0.00976175213675214,-0.011716524216524249,50,0.07885790741956278,1.0
GSE41848_MS,classification,AUROC,Lasso,mRMR,-0.003262464387464361,-0.0020388176638175826,50,0.5148085516941183,1.0
GSE41848_MS,classification,AUROC,Lasso,SNN-FS,0.003623931623931627,0.0022970085470085944,50,0.38817752503383396,1.0
GSE41848_MS,classification,AUROC,Lasso,OutcomeSNN-FS,-0.00737179487179485,-0.0034188034188034067,50,0.16001685587048975,1.0
GSE41848_MS,classification,AUROC,Lasso,glmmLasso,0.006279202279202294,0.006152065527065542,50,0.11899316465637515,1.0
GSE41848_MS,classification,AUROC,Lasso,PGEE,0.001086894586894589,-0.0002938034188035288,50,0.6321732707310517,1.0
GSE41848_MS,classification,AUROC,ElasticNet,StabilitySelection,0.004805199430199425,0.01047898860398866,50,0.24670076264106544,1.0
GSE41848_MS,classification,AUROC,ElasticNet,Stabl-RP,0.002189814814814801,0.0015847578347576996,50,0.6051405400941228,1.0
GSE41848_MS,classification,AUROC,ElasticNet,LongGroupLasso,-0.00940170940170941,-0.00910790598290595,50,0.13807290852462017,1.0
GSE41848_MS,classification,AUROC,ElasticNet,LLSS,0.0006691595441595344,-0.008208689458689522,50,0.9618478594751583,1.0
GSE41848_MS,classification,AUROC,ElasticNet,RandomForest,-0.013746082621082631,-0.006988960113960163,50,0.02237794255729675,0.9622515299637602
GSE41848_MS,classification,AUROC,ElasticNet,MutualInfo,0.05578205128205129,0.05316951566951572,50,3.489741828843762e-10,2.861588299651885e-08
GSE41848_MS,classification,AUROC,ElasticNet,Boruta,-0.026593304843304875,-0.024643874643874686,50,6.508990648690371e-05,0.004491203547596356
GSE41848_MS,classification,AUROC,ElasticNet,mRMR,-0.020094017094017095,-0.022257834757834827,50,0.0013800985654270903,0.08418601249105251
GSE41848_MS,classification,AUROC,ElasticNet,SNN-FS,-0.013207621082621104,-0.01024750712250716,50,0.001715436079566146,0.09777985653527033
GSE41848_MS,classification,AUROC,ElasticNet,OutcomeSNN-FS,-0.02420334757834758,-0.019391025641025628,50,0.000367116559868208,0.02422969295130173
GSE41848_MS,classification,AUROC,ElasticNet,glmmLasso,-0.010552350427350437,-0.012117165242165273,50,0.06780369678404519,1.0
GSE41848_MS,classification,AUROC,ElasticNet,PGEE,-0.015744658119658143,-0.014992877492877421,50,0.007714404049207369,0.3780057984111611
GSE41848_MS,classification,AUROC,StabilitySelection,Stabl-RP,-0.002615384615384624,-0.002537393162393098,50,0.6118509675549912,1.0
GSE41848_MS,classification,AUROC,StabilitySelection,LongGroupLasso,-0.014206908831908836,-0.016096866096866114,50,0.024847675451864504,1.0
GSE41848_MS,classification,AUROC,StabilitySelection,LLSS,-0.004136039886039891,-0.005849358974358954,50,0.46647302992520423,1.0
GSE41848_MS,classification,AUROC,StabilitySelection,RandomForest,-0.018551282051282057,-0.0180021367521368,50,0.001235703558341683,0.07661362061718435
GSE41848_MS,classification,AUROC,StabilitySelection,MutualInfo,0.05097685185185185,0.05098824786324785,50,1.080529443697742e-09,8.644235549581936e-08
GSE41848_MS,classification,AUROC,StabilitySelection,Boruta,-0.031398504273504296,-0.027982549857549888,50,2.2310435863204248e-06,0.00016732826897403186
GSE41848_MS,classification,AUROC,StabilitySelection,mRMR,-0.024899216524216516,-0.026575854700854606,50,4.6469730756726335e-05,0.0032528811529708435
GSE41848_MS,classification,AUROC,StabilitySelection,SNN-FS,-0.018012820512820528,-0.020405982905982945,50,0.0003887572930031904,0.025269224045207376
GSE41848_MS,classification,AUROC,StabilitySelection,OutcomeSNN-FS,-0.029008547008547002,-0.023103632478632452,50,1.206143563692308e-06,9.16669108406154e-05
GSE41848_MS,classification,AUROC,StabilitySelection,glmmLasso,-0.01535754985754986,-0.01521545584045575,50,0.00197803909377825,0.110770189251582
GSE41848_MS,classification,AUROC,StabilitySelection,PGEE,-0.020549857549857567,-0.019115028490028496,50,0.0002624791416003802,0.017848581628825855
GSE41848_MS,classification,AUROC,Stabl-RP,LongGroupLasso,-0.011591524216524212,-0.014405270655270641,50,0.031261656763490464,1.0
